time,means,sd,se
5889,81.49745475,15.45387391,5.151291302
5891,81.45685078,15.42616338,5.14205446
5893,81.41207152,15.44254932,5.14751644
5895,81.47490474,15.44233225,5.147444082
5897,81.51989843,15.43758427,5.145861424
5899,81.52186839,15.3217307,5.107243568
5901,81.52996792,15.34384159,5.114613862
5903,81.52472223,15.39295527,5.130985091
5905,81.4876886,15.41196712,5.137322374
5907,81.50723137,15.44924885,5.149749616
5909,81.48779494,15.38856682,5.129522274
5911,81.47249371,15.46229016,5.154096721
5913,81.50067469,15.40182646,5.133942153
5915,81.50198219,15.43973727,5.146579092
5917,81.54665336,15.47299161,5.157663869
5919,81.60764562,15.45623184,5.15207728
5921,81.60521716,15.48157577,5.160525257
5923,81.61618621,15.42537606,5.141792019
5925,81.59789167,15.47795367,5.159317891
5927,81.61566147,15.50265002,5.167550007
5929,81.56928009,15.48164143,5.160547143
5931,81.54074869,15.43294611,5.144315369
5933,81.57885796,15.42406513,5.141355044
5935,81.56510306,15.47001597,5.156671991
5937,81.55505449,15.49183983,5.163946609
5939,81.57871501,15.42177876,5.14059292
5941,81.60588311,15.38077756,5.126925855
5943,81.61262284,15.37430214,5.124767379
5945,81.60891128,15.37989006,5.126630021
5947,81.63587716,15.39938571,5.13312857
5949,81.67628937,15.45477772,5.151592574
5951,81.69694787,15.48804654,5.162682181
5953,81.63162692,15.40250535,5.13416845
5955,81.66421156,15.33732535,5.112441785
5957,81.66702007,15.32335948,5.107786493
5959,81.71230315,15.30631607,5.102105356
5961,81.75172864,15.30411452,5.101371507
5963,81.74304684,15.37447445,5.124824817
5965,81.70079367,15.38366078,5.127886926
5967,81.70495849,15.38305116,5.12768372
5969,81.65842195,15.38341057,5.127803523
5971,81.67972723,15.42188865,5.14062955
5973,81.72819887,15.4239165,5.141305498
5975,81.73598634,15.28208861,5.094029538
5977,81.78580557,15.23859587,5.079531957
5979,81.69836346,15.30831941,5.102773136
5981,81.77042763,15.39928984,5.133096613
5983,81.80414718,15.31486649,5.104955497
5985,81.80584868,15.35485823,5.118286076
5987,81.77313154,15.33549452,5.111831508
5989,81.77604465,15.30665544,5.102218479
5991,81.77686925,15.28520163,5.09506721
5993,81.74770851,15.28704724,5.095682414
5995,81.7365965,15.37783667,5.125945557
5997,81.75807611,15.36253573,5.120845243
5999,81.79856503,15.35612681,5.118708936
6001,81.79144177,15.31009702,5.103365674
6003,81.78189702,15.34338867,5.114462891
6005,81.74183173,15.33721551,5.112405169
6007,81.73777325,15.33575135,5.111917117
6009,81.76361468,15.32431429,5.108104763
6011,81.80793022,15.3041456,5.101381867
6013,81.78311735,15.26011484,5.086704948
6015,81.85406405,15.25963695,5.086545649
6017,81.84282652,15.29245465,5.097484882
6019,81.87490385,15.22658259,5.075527529
6021,81.83686083,15.25296531,5.08432177
6023,81.81323692,15.22817851,5.076059503
6025,81.80113296,15.29005775,5.096685917
6027,81.79999108,15.26625936,5.08875312
6029,81.85186745,15.22549456,5.075164853
6031,81.85702597,15.20698652,5.068995507
6033,81.85263974,15.26133419,5.087111395
6035,81.85406928,15.22820283,5.076067609
6037,81.84335126,15.25774748,5.085915827
6039,81.86976974,15.21611228,5.072037426
6041,81.84054798,15.25615773,5.085385909
6043,81.84809487,15.20389042,5.067963474
6045,81.90940965,15.21715875,5.07238625
6047,81.90111487,15.24290067,5.080966891
6049,81.90974786,15.25741537,5.085805124
6051,81.94076873,15.19660959,5.065536529
6053,81.95146234,15.22057106,5.073523686
6055,81.95627917,15.16874593,5.056248644
6057,81.8911308,15.15464907,5.051549689
6059,81.91292595,15.1952152,5.065071732
6061,81.92527573,15.1996554,5.0665518
6063,81.94826506,15.18808254,5.06269418
6065,81.94403051,15.1555844,5.051861466
6067,81.96670081,15.1860933,5.062031101
6069,81.94800356,15.20878197,5.06959399
6071,81.93266397,15.15783951,5.05261317
6073,81.99198786,15.12812817,5.042709389
6075,81.94242141,15.13471623,5.044905411
6077,81.9410895,15.0714654,5.023821799
6079,82.00529298,15.14568511,5.048561704
6081,81.97787209,15.12708198,5.042360659
6083,82.04170599,15.13410635,5.044702117
6085,81.96641839,15.08815618,5.029385394
6087,81.934552,15.04172525,5.013908416
6089,81.96870042,15.08672509,5.028908362
6091,82.04434016,15.06764213,5.022547376
6093,82.04908203,15.11594225,5.038647417
6095,82.06263993,15.13406721,5.044689069
6097,82.01258186,15.09133467,5.030444889
6099,82.08006629,15.08448862,5.028162875
6101,82.03050333,15.05804688,5.019348961
6103,82.02143102,15.05834618,5.019448728
6105,81.99017305,15.02110796,5.007035987
6107,82.01331755,15.13871707,5.046239024
6109,82.01964236,15.1346592,5.044886398
6111,82.05219039,15.06412664,5.021375547
6113,82.09360328,15.03993446,5.013311488
6115,82.06308797,15.06105727,5.020352423
6117,82.02847234,15.07210321,5.024034402
6119,81.98667418,15.04753239,5.015844131
6121,82.07607755,15.03943156,5.013143854
6123,82.06834935,15.015095,5.005031667
6125,82.02237765,15.03098933,5.010329777
6127,82.04306579,15.08990921,5.029969735
6129,82.05419,15.12348939,5.04116313
6131,82.02335043,15.10003719,5.03334573
6133,81.99936216,15.10988067,5.036626889
6135,82.05755114,15.04277894,5.014259648
6137,82.08304391,14.95036046,4.983453487
6139,82.08390163,14.95705431,4.985684769
6141,82.04353126,14.96505841,4.988352802
6143,82.14234513,15.00892581,5.002975268
6145,82.07253684,15.00906026,5.003020085
6147,82.05206662,15.03857625,5.012858749
6149,82.04161882,15.00862656,5.002875522
6151,82.10462289,14.94625504,4.982085014
6153,82.13910253,14.95138646,4.983795486
6155,82.10711411,14.95329227,4.984430756
6157,82.15867668,14.95002338,4.983341127
6159,82.16831208,14.9187916,4.972930533
6161,82.17596532,15.00199117,5.000663724
6163,82.13107448,14.94889043,4.982963477
6165,82.0953222,14.94785674,4.982618914
6167,82.10914335,14.95401465,4.984671551
6169,82.11096513,14.92251103,4.974170342
6171,82.12812999,14.90646234,4.968820779
6173,82.1329538,14.97122554,4.990408515
6175,82.1614294,14.89613028,4.96537676
6177,82.14730317,14.85742646,4.952475486
6179,82.11649499,14.9108294,4.970276468
6181,82.12084809,14.94108877,4.980362924
6183,82.11147767,14.92817702,4.976059007
6185,82.14828641,14.8946771,4.964892366
6187,82.10173941,14.9379054,4.9793018
6189,82.12467122,14.89566275,4.965220917
6191,82.14615083,14.85440799,4.951469329
6193,82.18128946,14.81469564,4.93823188
6195,82.18631723,14.79015955,4.930053183
6197,82.19054481,14.81621263,4.938737543
6199,82.23842023,14.7953116,4.931770534
6201,82.21643506,14.79560156,4.931867185
6203,82.21541346,14.8036039,4.934534632
6205,82.1835,14.78761231,4.929204103
6207,82.19285996,14.78415371,4.928051237
6209,82.18508295,14.77856769,4.926189229
6211,82.21056351,14.79215603,4.930718678
6213,82.23937558,14.70690985,4.902303282
6215,82.19780231,14.75415338,4.918051127
6217,82.19578179,14.7311563,4.910385432
6219,82.18533225,14.7338878,4.911295933
6221,82.1759688,14.81196205,4.937320683
6223,82.24755704,14.86113392,4.953711308
6225,82.25406665,14.85942743,4.953142478
6227,82.22088927,14.8646902,4.954896733
6229,82.19572077,14.77089451,4.923631505
6231,82.19358867,14.75230538,4.917435127
6233,82.21501075,14.6906118,4.896870601
6235,82.2305578,14.6982348,4.899411599
6237,82.17641335,14.71708105,4.905693683
6239,82.21041881,14.75541468,4.918471559
6241,82.26082904,14.69585754,4.898619182
6243,82.19616881,14.73783009,4.91261003
6245,82.24117296,14.71622512,4.905408375
6247,82.29632854,14.80252419,4.934174731
6249,82.29309117,14.70206744,4.900689148
6251,82.28316288,14.70181586,4.900605287
6253,82.27137098,14.66987933,4.889959778
6255,82.28215872,14.68728653,4.895762177
6257,82.28404675,14.7136782,4.904559401
6259,82.32913458,14.71733209,4.905777365
6261,82.3366623,14.70107708,4.900359027
6263,82.33298038,14.65399842,4.884666139
6265,82.34758079,14.61568353,4.87189451
6267,82.29225437,14.63303902,4.877679674
6269,82.29269892,14.60183725,4.867279083
6271,82.24069703,14.64456417,4.881521391
6273,82.24835375,14.6795747,4.893191567
6275,82.37622899,14.66280547,4.887601824
6277,82.32000475,14.63793022,4.879310072
6279,82.25401261,14.64514285,4.881714284
6281,82.27960823,14.65917038,4.886390127
6283,82.29940726,14.64300861,4.881002871
6285,82.31661571,14.6421161,4.880705367
6287,82.32922175,14.63545578,4.87848526
6289,82.42920889,14.58517597,4.861725322
6291,82.47158932,14.59649469,4.865498229
6293,82.37380401,14.63921102,4.879737008
6295,82.47368655,14.63220106,4.877400353
6297,82.42355177,14.58758626,4.862528755
6299,82.39799276,14.62946181,4.87648727
6301,82.37422241,14.54003136,4.846677119
6303,82.33111675,14.5643998,4.854799934
6305,82.36160068,14.57793119,4.859310396
6307,82.41760526,14.59205431,4.864018102
6309,82.39749243,14.59256954,4.864189848
6311,82.36692482,14.61150563,4.870501876
6313,82.3682759,14.58334783,4.861115944
6315,82.45356326,14.58655099,4.862183663
6317,82.48098589,14.52220679,4.840735598
6319,82.50046938,14.46063923,4.820213078
6321,82.51304405,14.48795672,4.829318906
6323,82.50086338,14.47937102,4.826457007
6325,82.48977229,14.49431794,4.831439312
6327,82.4826839,14.50790369,4.835967897
6329,82.45524209,14.53459063,4.844863543
6331,82.43306689,14.59756846,4.865856152
6333,82.44138259,14.53540635,4.845135449
6335,82.46911728,14.45152531,4.817175103
6337,82.48829046,14.49953658,4.83317886
6339,82.46159828,14.53232949,4.844109829
6341,82.47139058,14.50026124,4.833420413
6343,82.50849918,14.52410719,4.841369065
6345,82.53205858,14.50862553,4.836208509
6347,82.57130799,14.49600491,4.832001637
6349,82.56482453,14.46204013,4.820680044
6351,82.58681145,14.44851425,4.816171415
6353,82.56453165,14.44232825,4.814109417
6355,82.53830669,14.47239551,4.824131836
6357,82.6329418,14.44963752,4.81654584
6359,82.58905861,14.47126559,4.823755198
6361,82.58598511,14.46728817,4.82242939
6363,82.56352749,14.54449337,4.848164456
6365,82.54612554,14.53362999,4.844543331
6367,82.54007617,14.48579349,4.828597829
6369,82.58573233,14.45917157,4.819723857
6371,82.59135109,14.50096071,4.833653569
6373,82.57546758,14.55868896,4.852896319
6375,82.60594454,14.55188503,4.850628342
6377,82.63215381,14.57828735,4.859429115
6379,82.61916075,14.51439734,4.838132446
6381,82.6111571,14.51912643,4.839708809
6383,82.67212321,14.50414836,4.83471612
6385,82.64592789,14.44150763,4.813835876
6387,82.67909132,14.50254254,4.834180848
6389,82.62463481,14.48348968,4.827829892
6391,82.63446721,14.46799976,4.822666585
6393,82.70409072,14.47506238,4.825020794
6395,82.71644746,14.52165506,4.840551688
6397,82.69779554,14.45762838,4.81920946
6399,82.70413256,14.4866729,4.828890966
6401,82.7467466,14.4417008,4.813900265
6403,82.70639017,14.47267787,4.824225958
6405,82.7126069,14.42989632,4.809965441
6407,82.76276609,14.45734761,4.819115872
6409,82.78580947,14.48648422,4.828828073
6411,82.77719391,14.44731467,4.815771556
6413,82.80045695,14.48538368,4.828461227
6415,82.83937687,14.45883407,4.819611355
6417,82.81824244,14.42348866,4.807829555
6419,82.85070505,14.39406734,4.798022448
6421,82.88413347,14.41255428,4.804184759
6423,82.87672779,14.44244271,4.814147569
6425,82.84850496,14.44331049,4.81443683
6427,82.87116655,14.4563885,4.818796165
6429,82.89643617,14.50494206,4.834980688
6431,82.95128667,14.45596746,4.818655818
6433,82.91294379,14.4390698,4.813023266
6435,82.9382814,14.41601875,4.805339585
6437,82.94356719,14.4093882,4.803129399
6439,82.9361894,14.46177501,4.82059167
6441,82.90053823,14.44031437,4.813438122
6443,83.03239002,14.46909349,4.823031162
6445,82.9641054,14.50637338,4.835457794
6447,82.9305933,14.49086648,4.830288825
6449,82.97132977,14.51952021,4.83984007
6451,82.96159325,14.47640433,4.825468109
6453,83.02306319,14.44113763,4.813712542
6455,83.00359713,14.50052458,4.833508194
6457,83.03712143,14.47754274,4.825847579
6459,83.0338858,14.44454589,4.814848629
6461,83.05210538,14.4193829,4.806460968
6463,83.05671649,14.4676425,4.822547501
6465,83.05412067,14.40853642,4.802845473
6467,83.03821275,14.48014944,4.826716479
6469,82.98818432,14.46160512,4.820535041
6471,83.07121231,14.43521657,4.811738856
6473,83.15183102,14.46798059,4.822660195
6475,83.12825941,14.47931111,4.826437036
6477,83.11233929,14.4898968,4.829965601
6479,83.16605836,14.47508475,4.825028248
6481,83.16824973,14.46181316,4.820604386
6483,83.18898668,14.50106676,4.833688918
6485,83.22163757,14.49602845,4.832009483
6487,83.18642747,14.51464351,4.838214504
6489,83.19033079,14.57011454,4.856704847
6491,83.22293635,14.51723319,4.839077729
6493,83.25619741,14.51142234,4.837140778
6495,83.27556759,14.48327008,4.827756693
6497,83.22305839,14.50165005,4.833883351
6499,83.2832121,14.45328069,4.817760229
6501,83.27581165,14.47650356,4.825501187
6503,83.33348635,14.44911381,4.816371271
6505,83.35130322,14.49542752,4.831809173
6507,83.34871611,14.43087177,4.810290591
6509,83.296967,14.52430041,4.841433469
6511,83.36374713,14.55174243,4.85058081
6513,83.4030837,14.56750682,4.855835606
6515,83.41041093,14.5287078,4.8429026
6517,83.46042542,14.4733212,4.8244404
6519,83.46674675,14.48748305,4.829161017
6521,83.52364043,14.45958225,4.819860749
6523,83.51606914,14.43545161,4.811817204
6525,83.52664594,14.54115844,4.847052814
6527,83.498322,14.50064529,4.833548431
6529,83.57836018,14.58049631,4.860165438
6531,83.52801097,14.54991838,4.849972793
6533,83.51588086,14.52558514,4.841861714
6535,83.498193,14.5553386,4.851779532
6537,83.53459205,14.53208527,4.844028422
6539,83.54753456,14.60881221,4.869604068
6541,83.55601413,14.52121879,4.840406262
6543,83.57598402,14.56025495,4.853418318
6545,83.60495647,14.51592713,4.838642377
6547,83.67484148,14.51716527,4.839055091
6549,83.69688941,14.52972286,4.843240954
6551,83.66878688,14.58202912,4.860676372
6553,83.66584065,14.59869545,4.866231818
6555,83.69249273,14.60449391,4.868164636
6557,83.67853211,14.58414804,4.86138268
6559,83.68483252,14.62791892,4.875972975
6561,83.69496303,14.62003498,4.873344995
6563,83.79088123,14.65532959,4.885109865
6565,83.83486204,14.61052451,4.870174837
6567,83.81588412,14.57549996,4.858499987
6569,83.86350675,14.56722505,4.855741685
6571,83.82504533,14.64644811,4.88214937
6573,83.88372245,14.6868448,4.895614935
6575,83.95009115,14.62677244,4.875590813
6577,83.88481029,14.61368628,4.871228761
6579,83.89721236,14.65740435,4.885801449
6581,83.94159763,14.62542883,4.875142943
6583,83.9700157,14.61607351,4.872024502
6585,83.99351758,14.64419315,4.881397717
6587,84.0171258,14.5892655,4.863088499
6589,84.05949403,14.61258007,4.870860022
6591,84.0475644,14.5889368,4.862978934
6593,84.05250326,14.62879218,4.876264062
6595,84.0054106,14.66144632,4.887148773
6597,84.05697491,14.66561787,4.88853929
6599,84.06285169,14.6817409,4.893913634
6601,84.0630975,14.67713963,4.892379878
6603,84.05915059,14.69849745,4.89949915
6605,84.10193548,14.70869099,4.902896995
6607,84.07628407,14.68200068,4.894000225
6609,84.09836862,14.70312836,4.901042787
6611,84.09340186,14.75552348,4.918507825
6613,84.09888988,14.7427973,4.914265767
6615,84.13654588,14.76196023,4.920653411
6617,84.17643683,14.76708197,4.922360658
6619,84.22462082,14.7507267,4.916908899
6621,84.18344677,14.77223087,4.924076956
6623,84.2003205,14.7291574,4.909719135
6625,84.26161784,14.77995641,4.926652135
6627,84.28119722,14.78114331,4.92704777
6629,84.32038386,14.79691124,4.932303746
6631,84.3381833,14.76656292,4.922187641
6633,84.34816039,14.73447422,4.911491406
6635,84.38390047,14.78208967,4.927363222
6637,84.38065613,14.78187891,4.92729297
6639,84.40469669,14.79737852,4.932459508
6641,84.45890564,14.71398842,4.904662807
6643,84.42443646,14.83369894,4.944566312
6645,84.41432687,14.89739242,4.965797474
6647,84.43512832,14.8348515,4.944950501
6649,84.42697475,14.81465054,4.938216847
6651,84.47678178,14.81470905,4.938236349
6653,84.52296617,14.83794535,4.945981784
6655,84.51758101,14.85768101,4.952560335
6657,84.49102133,14.77901238,4.926337459
6659,84.51583942,14.82819367,4.942731223
6661,84.56529082,14.84477673,4.94825891
6663,84.54645933,14.84397569,4.947991896
6665,84.59126997,14.85875627,4.952918756
6667,84.68766759,14.83706727,4.945689091
6669,84.71422553,14.8720913,4.957363766
6671,84.69575491,14.91625031,4.972083438
6673,84.69045518,14.86020799,4.953402662
6675,84.72902468,14.88010666,4.960035553
6677,84.66845257,14.86797244,4.955990814
6679,84.69295337,14.86924024,4.956413414
6681,84.65828022,14.90801347,4.969337823
6683,84.68646992,14.93627902,4.978759673
6685,84.7036278,14.93301981,4.977673271
6687,84.75436403,14.90989549,4.969965163
6689,84.76153785,14.90674505,4.968915016
6691,84.82776011,14.90878527,4.969595089
6693,84.83087893,14.92494236,4.974980788
6695,84.85797905,14.96657468,4.988858228
6697,84.8374914,14.91689433,4.972298111
6699,84.86019134,14.91643894,4.972146313
6701,84.87963997,14.97000854,4.990002845
6703,84.89709771,14.91472502,4.971575006
6705,84.95066337,14.92314644,4.974382147
6707,84.97217261,14.87336359,4.957787864
6709,84.96016279,14.90450039,4.968166797
6711,84.9789106,14.97561691,4.991872304
6713,84.98209741,14.96574256,4.988580854
6715,85.01483721,14.94184893,4.98061631
